Manufacturer & Weapon Type ID,Manufacturer,Weapon Type,Part ID,Part Type,String,Stat
23,Ripper,Sniper,41,Grip,BOR_SR.part_grip_05b_ted_homing,"Tediore reload modifier: Homing, no stat changes"
23,Ripper,Sniper,42,Grip,BOR_SR.part_grip_04_hyp,"Hyperion Grip, -Acc, Acc increases with continuous fire"
23,Ripper,Sniper,43,Grip,BOR_SR.part_grip_01,+Damage
23,Ripper,Sniper,44,Grip,BOR_SR.part_grip_02,+Fire Rate
23,Ripper,Sniper,45,Grip,BOR_SR.part_grip_03,-Reload Speed
23,Ripper,Sniper,46,Underbarrel,BOR_SR.part_underbarrel_06_malswitch,"Underbarrel switch, no effects"
23,Ripper,Sniper,47,Underbarrel,BOR_SR.part_underbarrel_02_seeker,Alt Fire - Seeker Missles
23,Ripper,Sniper,48,Underbarrel,BOR_SR.part_underbarrel_01_gravtrap,Alt Fire - Gravity Trap
23,Ripper,Sniper,49,Underbarrel,BOR_SR.part_underbarrel_04_atlas,Atlas Tracker Darts
23,Ripper,Sniper,50,Foregrip,BOR_SR.part_foregrip_01,+Damage
23,Ripper,Sniper,51,Foregrip,BOR_SR.part_foregrip_03,No Stat Changes
23,Ripper,Sniper,52,Foregrip,BOR_SR.part_foregrip_02,+Fire Rate
23,Ripper,Sniper,53,Underbarrel,BOR_SR.part_underbarrel_05_ammoswitcher,"Underbarrel switch, no effects"
23,Ripper,Sniper,54,Underbarrel,BOR_SR.part_underbarrel_04_atlas_ball,Atlas Tracker Grenades
23,Ripper,Sniper,55,Underbarrel,BOR_SR.part_underbarrel_03_marked,Alt Fire - Target Marker
23,Ripper,Sniper,58,Barrel,BOR_SR.part_barrel_02_rainmaker,"Rainmaker, 984 Damage, 93% Acc, 14.0/s FR, +50% Crit Damage"
23,Ripper,Sniper,62,Manufacturer Part,BOR_SR.part_secondary_ammo_smg,Daedalus SMG Ammo
23,Ripper,Sniper,63,Manufacturer Part,BOR_SR.part_secondary_ammo_sg,Daedalus Shotgun Ammo
23,Ripper,Sniper,64,Manufacturer Part,BOR_SR.part_secondary_ammo_ar,Daedalus AR Ammo
23,Ripper,Sniper,65,Manufacturer Part,BOR_SR.part_secondary_ammo_ps,Daedalus Pistol Ammo
23,Ripper,Sniper,66,Barrel Accessory,BOR_SR.part_barrel_01_a,+Damage
23,Ripper,Sniper,67,Barrel Accessory,BOR_SR.part_barrel_01_b,-Reload Speed
23,Ripper,Sniper,68,Barrel Accessory,BOR_SR.part_barrel_01_c,+Damage
23,Ripper,Sniper,69,Barrel Accessory,BOR_SR.part_barrel_01_d,No Stat Changes
23,Ripper,Sniper,70,Barrel Accessory,BOR_SR.part_barrel_02_a,+Damage
23,Ripper,Sniper,71,Barrel Accessory,BOR_SR.part_barrel_02_b,+Accuracy
23,Ripper,Sniper,72,Barrel Accessory,BOR_SR.part_barrel_02_c,+Fire Rate
23,Ripper,Sniper,73,Barrel Accessory,BOR_SR.part_barrel_02_d,+Fire Rate
23,Ripper,Sniper,74,Manufacturer Part,BOR_SR.part_barrel_licensed_jak,Jakobs Ricochet
23,Ripper,Sniper,75,Manufacturer Part,BOR_SR.part_barrel_licensed_ted,"Tediore Reload, no stat changes"
23,Ripper,Sniper,76,Manufacturer Part,BOR_SR.part_barrel_licensed_ted_shooting,"Tediore Shooting, no stat changes"
23,Ripper,Sniper,77,Manufacturer Part,BOR_SR.part_barrel_licensed_ted_mirv,"Tediore MIRV, no stat changes"
23,Ripper,Sniper,78,Manufacturer Part,BOR_SR.part_barrel_licensed_ted_combo,"Tediore Combo, no stat changes"
23,Ripper,Sniper,79,Manufacturer Part,BOR_SR.part_barrel_licensed_hyp,Hyperion Shield
23,Ripper,Sniper,80,Stat Modifier,BOR_SR.part_mag_ted_thrown_04_cov,3.0s Reload
23,Ripper,Sniper,81,Magazine,BOR_SR.part_mag_03_tor,"2.3s Reload, +Damage, -Fire Rate, 8 Shots"
14,Tediore,Assault Rifle,1,Magazine,TED_AR.part_mag_01_ï¿½ï¿½ï¿½ï¿½,"0.7s Reload, +Fire Rate, 10 Shots"
14,Tediore,Assault Rifle,2,Body,TED_AR.part_body,"No stat changes, always present"
14,Tediore,Assault Rifle,3,Body Accessory,TED_AR.part_body_a,No Stat Changes
14,Tediore,Assault Rifle,4,Body Accessory,TED_AR.part_body_b,+Ammo
14,Tediore,Assault Rifle,5,Body Accessory,TED_AR.part_body_c,+Accuracy
14,Tediore,Assault Rifle,6,Body Accessory,TED_AR.part_body_d,No Stat Changes
14,Tediore,Assault Rifle,7,Barrel,TED_AR.part_barrel_01,"Assaultomatic, 982 Damage, 71% Acc, 4.5/s FR"
14,Tediore,Assault Rifle,8,Barrel,TED_AR.part_barrel_02,"Perforator, 1153 Damage, 78% Acc, 3.7/s FR"
14,Tediore,Assault Rifle,9,Manufacturer Part,TED_AR.part_barrel_licensed_ted_shooting,"Tediore Shooting, no stat changes"
14,Tediore,Assault Rifle,10,Manufacturer Part,TED_AR.part_barrel_licensed_ted_mirv,"Tediore MIRV, no stat changes"
14,Tediore,Assault Rifle,11,Manufacturer Part,TED_AR.part_barrel_licensed_ted_combo,"Tediore Combo, no stat changes"
14,Tediore,Assault Rifle,12,Manufacturer Part,TED_AR.part_barrel_licensed_ted_replicator,"Tediore Replicator, no stat changes"
14,Tediore,Assault Rifle,13,Manufacturer Part,TED_AR.part_multi_ted_shooting,No Stat Changes
14,Tediore,Assault Rifle,14,Manufacturer Part,TED_AR.part_multi_ted_mirv,No Stat Changes
14,Tediore,Assault Rifle,15,Manufacturer Part,TED_AR.part_multi_ted_combo,No Stat Changes
14,Tediore,Assault Rifle,16,Manufacturer Part,TED_AR.part_multi_ted_replicator,No Stat Changes
14,Tediore,Assault Rifle,17,Manufacturer Part,TED_AR.part_shield_default,Hyperion Shield
14,Tediore,Assault Rifle,18,Manufacturer Part,TED_AR.part_shield_ricochet,Hyperion Ricochet Shield
14,Tediore,Assault Rifle,19,Manufacturer Part,TED_AR.part_shield_ammo,Hyperion Absorb Shield
14,Tediore,Assault Rifle,20,Manufacturer Part,TED_AR.part_shield_amp,Hyperion Amp Shield
14,Tediore,Assault Rifle,21,Scope,TED_AR.part_scope_02_lens_02,ADS +++Zoom
14,Tediore,Assault Rifle,22,Scope,TED_AR.part_scope_02_lens_01,ADS ++Zoom
14,Tediore,Assault Rifle,23,Scope,TED_AR.part_scope_01_lens_02,ADS
14,Tediore,Assault Rifle,24,Scope,TED_AR.part_scope_01_lens_01,ADS +Zoom
14,Tediore,Assault Rifle,25,Scope,TED_AR.part_scope_ironsight,ADS
14,Tediore,Assault Rifle,26,Scope Accessory,TED_AR.part_scope_acc_S01_L01_a,+Damage
14,Tediore,Assault Rifle,27,Scope Accessory,TED_AR.part_scope_acc_S01_L01_b,-Reload Speed
14,Tediore,Assault Rifle,28,Scope Accessory,TED_AR.part_scope_acc_S02_L01_a,No Stat Changes
14,Tediore,Assault Rifle,29,Scope Accessory,TED_AR.part_scope_acc_S02_L01_b,+Crit Damage
14,Tediore,Assault Rifle,30,Scope Accessory,TED_AR.part_scope_acc_S01_L02_a,+Damage
14,Tediore,Assault Rifle,31,Scope Accessory,TED_AR.part_scope_acc_S01_L02_b,-Reload Speed
14,Tediore,Assault Rifle,32,Scope Accessory,TED_AR.part_scope_acc_S02_L02_a,No Stat Changes
14,Tediore,Assault Rifle,33,Scope Accessory,TED_AR.part_scope_acc_S02_L02_b,+Crit Damage
14,Tediore,Assault Rifle,34,Barrel,TED_AR.part_barrel_02_Chuck,"Chuck, 982 Damage, 77% Acc, 3.4/s Reload"
14,Tediore,Assault Rifle,39,Barrel,TED_AR.part_barrel_01_DividedFocus,"Divided Focus, 1227 Damage, 72% Acc, 4.0/s FR"
14,Tediore,Assault Rifle,40,Manufacturer Part,TED_AR.part_barrel_licensed_ted_replicator_multi,"Tediore Replicator, no stat changes"
14,Tediore,Assault Rifle,41,Grip,TED_AR.part_grip_05a_ted_legs,"Tediore reload modifier: Legs, no stat changes"
14,Tediore,Assault Rifle,42,Grip,TED_AR.part_grip_05b_ted_jav,"Tediore reload modifier: Javelin, no stat changes"
14,Tediore,Assault Rifle,43,Grip,TED_AR.part_grip_05c_ted_homing,"Tediore reload modifier: Homing, no stat changes"
14,Tediore,Assault Rifle,44,Grip,TED_AR.part_grip_04_hyp,"Hyperion Grip, -Acc, Acc increases with continuous fire"
14,Tediore,Assault Rifle,45,Grip,TED_AR.part_grip_01,+Damage
14,Tediore,Assault Rifle,46,Grip,TED_AR.part_grip_02,+Fire Rate
14,Tediore,Assault Rifle,47,Grip,TED_AR.part_grip_03,+Ammo
14,Tediore,Assault Rifle,48,Grip,TED_AR.part_grip_05a_ted_legs_mirv,"Tediore reload modifier: Legs, no stat changes"
14,Tediore,Assault Rifle,49,Manufacturer Part,TED_AR.part_mag_torgue_sticky_murder,Torgue Sticky Gyrojets - Murmur
14,Tediore,Assault Rifle,50,Manufacturer Part,TED_AR.part_mag_torgue_normal_murder,Torgue Impact Gyrojets - Murmur
14,Tediore,Assault Rifle,51,Barrel Accessory,TED_AR.part_barrel_01_a,+Damage
14,Tediore,Assault Rifle,52,Barrel Accessory,TED_AR.part_barrel_01_b,+Ammo
14,Tediore,Assault Rifle,53,Barrel Accessory,TED_AR.part_barrel_01_c,+Ammo
14,Tediore,Assault Rifle,54,Barrel Accessory,TED_AR.part_barrel_01_d,+Accuracy
14,Tediore,Assault Rifle,55,Barrel Accessory,TED_AR.part_barrel_02_a,+Damage
14,Tediore,Assault Rifle,56,Barrel Accessory,TED_AR.part_barrel_02_b,+Accuracy
14,Tediore,Assault Rifle,57,Barrel Accessory,TED_AR.part_barrel_02_c,+Fire Rate
14,Tediore,Assault Rifle,58,Barrel Accessory,TED_AR.part_barrel_02_d,+Fire Rate
14,Tediore,Assault Rifle,59,Manufacturer Part,TED_AR.part_barrel_licensed_jak,Jakobs Ricochet
14,Tediore,Assault Rifle,60,Manufacturer Part,TED_AR.part_barrel_licensed_hyp,"Hyperion Shield visual accessory, no stat changes"
14,Tediore,Assault Rifle,61,Manufacturer Part,TED_AR.part_barrel_licensed_multi,No Stat Changes
14,Tediore,Assault Rifle,62,Underbarrel,TED_AR.part_underbarrel_04_atlas_ball,Atlas Tracker Grenades
14,Tediore,Assault Rifle,63,Underbarrel,TED_AR.part_underbarrel_04_atlas,Atlas Tracker Darts
14,Tediore,Assault Rifle,64,Underbarrel,TED_AR.part_underbarrel_02_comboorb,Alt Fire - COMBO
14,Tediore,Assault Rifle,65,Underbarrel,TED_AR.part_underbarrel_03_shotgun,Alt Fire - Shotgun
14,Tediore,Assault Rifle,66,Foregrip,TED_AR.part_foregrip_01,+Damage
14,Tediore,Assault Rifle,67,Foregrip,TED_AR.part_foregrip_03,+Accuracy
14,Tediore,Assault Rifle,68,Underbarrel,TED_AR.part_underbarrel_01_buffdrone,Alt Fire - Support Drone
14,Tediore,Assault Rifle,69,Underbarrel,TED_AR.part_underbarrel_06_malswitch,"Underbarrel switch, no effects"
14,Tediore,Assault Rifle,70,Underbarrel,TED_AR.part_underbarrel_05_ammoswitcher,"Underbarrel switch, no effects"
14,Tediore,Assault Rifle,71,Foregrip,TED_AR.part_foregrip_02,+Fire Rate
14,Tediore,Assault Rifle,72,Manufacturer Part,TED_AR.part_secondary_ammo_sm,Daedalus SMG Ammo
14,Tediore,Assault Rifle,73,Manufacturer Part,TED_AR.part_secondary_ammo_sg,Daedalus Shotgun Ammo
14,Tediore,Assault Rifle,74,Manufacturer Part,TED_AR.part_secondary_ammo_ps,Daedalus Pistol Ammo
14,Tediore,Assault Rifle,75,Manufacturer Part,TED_AR.part_secondary_ammo_sr,Daedalus SR Ammo
14,Tediore,Assault Rifle,76,Barrel,TED_AR.part_barrel_01_murder,"Murmur, 1338 Damage, 72% Acc, 3.0/s FR"
14,Tediore,Assault Rifle,82,Magazine,TED_AR.part_mag_01,"2.2 Reload, 22 Shots"
14,Tediore,Assault Rifle,83,Magazine,TED_AR.part_mag_02,"2.6s Reload, 26 Shots"
14,Tediore,Assault Rifle,84,Magazine,TED_AR.part_mag_03_tor,"2.8s Reload, +Damage, -Fire Rate, 18 Shots, Torgue"
14,Tediore,Assault Rifle,85,Magazine,TED_AR.part_mag_04_cov,"3.6s Reload, +Damage, -Acc, 31 Shots, CoV Mag"
14,Tediore,Assault Rifle,86,Magazine,TED_AR.part_mag_05_borg,"2.8s Reload, +Damage, +Fire Rate, 32 Shots, Ripper Mag"
14,Tediore,Assault Rifle,87,Manufacturer Part,TED_AR.part_mag_torgue_normal,Torgue Impact Gyrojets
14,Tediore,Assault Rifle,88,Manufacturer Part,TED_AR.part_mag_torgue_sticky,Torgue Sticky Gyrojets
5,Tediore,Pistol,2,Body,TED_PS.part_body,"No stat changes, always present"
5,Tediore,Pistol,3,Body Accessory,TED_PS.part_body_a,No Stat Changes
5,Tediore,Pistol,4,Body Accessory,TED_PS.part_body_b,+Ammo
5,Tediore,Pistol,5,Body Accessory,TED_PS.part_body_c,+Accuracy
5,Tediore,Pistol,6,Body Accessory,TED_PS.part_body_d,No Stat Changes
5,Tediore,Pistol,7,Barrel,TED_PS.part_barrel_01,"Pocketshot, 758 Damage, 52% Acc, 6.0/s FR"
5,Tediore,Pistol,8,Barrel,TED_PS.part_barrel_02,"Widget, 892 Damage, 67% Acc, 4.8/s FR"
5,Tediore,Pistol,9,Manufacturer Part,TED_PS.part_barrel_licensed_ted_shooting,"Tediore Shooting, no stat changes"
5,Tediore,Pistol,10,Manufacturer Part,TED_PS.part_barrel_licensed_ted_mirv,"Tediore MIRV, no stat changes"
5,Tediore,Pistol,11,Manufacturer Part,TED_PS.part_barrel_licensed_ted_combo,"Tediore Combo, no stat changes"
5,Tediore,Pistol,12,Manufacturer Part,TED_PS.part_barrel_licensed_ted_replicator,"Tediore Replicator, no stat changes"
5,Tediore,Pistol,14,Manufacturer Part,TED_PS.part_multi_ted_shooting,No Stat Changes
5,Tediore,Pistol,15,Manufacturer Part,TED_PS.part_multi_ted_mirv,No Stat Changes
5,Tediore,Pistol,16,Manufacturer Part,TED_PS.part_multi_ted_combo,No Stat Changes
5,Tediore,Pistol,17,Manufacturer Part,TED_PS.part_multi_ted_replicator,No Stat Changes
5,Tediore,Pistol,18,Manufacturer Part,TED_PS.part_shield_default,Hyperion Shield
5,Tediore,Pistol,19,Manufacturer Part,TED_PS.part_shield_ricochet,Hyperion Ricochet Shield
5,Tediore,Pistol,20,Manufacturer Part,TED_PS.part_shield_ammo,Hyperion Absorb Shield
5,Tediore,Pistol,21,Manufacturer Part,TED_PS.part_shield_amp,Hyperion Amp Shield
5,Tediore,Pistol,22,Magazine,TED_PS.part_mag_01,"1.4s Reload, 15 Shots"
5,Tediore,Pistol,23,Magazine,TED_PS.part_mag_02,"1.8s Reload, 20 Shots"
5,Tediore,Pistol,24,Magazine,TED_PS.part_mag_03_tor,"1.6s Reload, +Damage, +Acc, -Fire Rate, 13 Shots, Torgue"
5,Tediore,Pistol,25,Magazine,TED_PS.part_mag_04_cov,"3.0s Reload, +Damage, -Acc, 27 Shots, CoV Mag"
5,Tediore,Pistol,26,Magazine,TED_PS.part_mag_05_borg,"2.5s Reload, +Damage, +Fire Rate, 26 Shots, Ripper Mag"
5,Tediore,Pistol,27,Manufacturer Part,TED_PS.part_mag_torgue_normal,Torgue Impact Gyrojets
5,Tediore,Pistol,28,Manufacturer Part,TED_PS.part_mag_torgue_sticky,Torgue Sticky Gyrojets
5,Tediore,Pistol,29,Scope,TED_PS.part_scope_ironsight,ADS
5,Tediore,Pistol,30,Scope,TED_PS.part_scope_01_lens_01,ADS ++Zoom
5,Tediore,Pistol,31,Scope,TED_PS.part_scope_01_lens_02,ADS +++Zoom
5,Tediore,Pistol,32,Scope,TED_PS.part_scope_02_lens_01,ADS +Zoom
5,Tediore,Pistol,33,Scope,TED_PS.part_scope_02_lens_02,ADS +Zoom
5,Tediore,Pistol,34,Scope Accessory,TED_PS.part_scope_acc_s01_l01_a,+Damage
5,Tediore,Pistol,35,Scope Accessory,TED_PS.part_scope_acc_s01_l01_b,-Reload Speed
5,Tediore,Pistol,36,Scope Accessory,TED_PS.part_scope_acc_s02_l01_a,No Stat Changes
5,Tediore,Pistol,37,Scope Accessory,TED_PS.part_scope_acc_s02_l01_b,+Crit Damage
5,Tediore,Pistol,38,Scope Accessory,TED_PS.part_scope_acc_s01_l02_a,+Damage
5,Tediore,Pistol,39,Scope Accessory,TED_PS.part_scope_acc_s01_l02_b,-Reload Speed
5,Tediore,Pistol,40,Scope Accessory,TED_PS.part_scope_acc_s02_l02_a,No Stat Changes
5,Tediore,Pistol,41,Scope Accessory,TED_PS.part_scope_acc_s02_l02_b,+Crit Damage
5,Tediore,Pistol,42,Grip,TED_PS.part_grip_05c_ted_jav,"Tediore reload modifier: Javelin, no stat changes"
5,Tediore,Pistol,43,Grip,TED_PS.part_grip_05b_ted_homing,"Tediore reload modifier: Homing, no stat changes"
5,Tediore,Pistol,44,Grip,TED_PS.part_grip_05a_ted_legs,"Tediore reload modifier: Legs, no stat changes"
5,Tediore,Pistol,45,Grip,TED_PS.part_grip_04_hyp,"Hyperion Grip, -Acc, Acc increases with continuous fire"
5,Tediore,Pistol,46,Grip,TED_PS.part_grip_01,+Damage
5,Tediore,Pistol,47,Grip,TED_PS.part_grip_02,+Fire Rate
5,Tediore,Pistol,48,Grip,TED_PS.part_grip_03,+Ammo
5,Tediore,Pistol,49,Underbarrel,TED_PS.part_underbarrel_05_ammoswitcher,"Underbarrel switch, no effects"
5,Tediore,Pistol,50,Underbarrel,TED_PS.part_underbarrel_03_shotgun,Alt Fire - Micro Shotgun
5,Tediore,Pistol,51,Underbarrel,TED_PS.part_underbarrel_06_malswitch,"Underbarrel switch, no effects"
5,Tediore,Pistol,52,Underbarrel,TED_PS.part_underbarrel_04_atlas_ball,Atlas Tracker Grenades
5,Tediore,Pistol,53,Foregrip,TED_PS.part_foregrip_01,+Damage
5,Tediore,Pistol,54,Foregrip,TED_PS.part_foregrip_03,+Accuracy
5,Tediore,Pistol,55,Manufacturer Part,TED_PS.part_barrel_licensed_ted_replicator_multi,"Tediore Replicator, no stat changes"
5,Tediore,Pistol,56,Grip,TED_PS.part_grip_05c_ted_jav_atlien,Budget Deity
5,Tediore,Pistol,57,Grip,TED_PS.part_grip_05b_ted_homing_atlien,Budget Deity
5,Tediore,Pistol,58,Manufacturer Part,TED_PS.part_multi_ted_combo_atlien,Budget Deity
5,Tediore,Pistol,59,Barrel,TED_PS.part_barrel_02_atlien,"Budget Deity, 892 Damage, 67% Acc, 4.8/s FR"
5,Tediore,Pistol,61,Manufacturer Part,TED_PS.part_secondary_ammo_sm,Daedalus SMG Ammo
5,Tediore,Pistol,62,Manufacturer Part,TED_PS.part_secondary_ammo_sg,Daedalus Shotgun Ammo
5,Tediore,Pistol,63,Manufacturer Part,TED_PS.part_secondary_ammo_ar,Daedalus AR Ammo
5,Tediore,Pistol,64,Manufacturer Part,TED_PS.part_secondary_ammo_sr,Daedalus SR Ammo
5,Tediore,Pistol,65,Barrel,TED_PS.part_barrel_02_rubysgrasp,"Ruby's Grasp, 736 Damage, 73% Acc, 7.2/s FR"
5,Tediore,Pistol,67,Barrel,TED_PS.part_barrel_01_sideshow,"Sideshow, 758 Damage, 88% Acc, 3.0/s FR"
5,Tediore,Pistol,68,Barrel Accessory,TED_PS.part_barrel_01_a,+Damage
5,Tediore,Pistol,69,Barrel Accessory,TED_PS.part_barrel_01_b,+Ammo
5,Tediore,Pistol,70,Barrel Accessory,TED_PS.part_barrel_01_c,+Ammo
5,Tediore,Pistol,71,Barrel Accessory,TED_PS.part_barrel_01_d,+Accuracy
5,Tediore,Pistol,72,Barrel Accessory,TED_PS.part_barrel_02_a,+Damage
5,Tediore,Pistol,73,Barrel Accessory,TED_PS.part_barrel_02_b,+Accuracy
5,Tediore,Pistol,74,Barrel Accessory,TED_PS.part_barrel_02_c,+Fire Rate
5,Tediore,Pistol,75,Barrel Accessory,TED_PS.part_barrel_02_d,+Fire Rate
5,Tediore,Pistol,76,Manufacturer Part,TED_PS.part_barrel_licensed_jak,Jakobs Ricochet
5,Tediore,Pistol,77,Manufacturer Part,TED_PS.part_barrel_licensed_hyp,"Hyperion Shield visual accessory, no stat changes"
5,Tediore,Pistol,78,Manufacturer Part,TED_PS.part_barrel_licensed_multi,No Stat Changes
5,Tediore,Pistol,79,Underbarrel,TED_PS.part_underbarrel_02_rockets,Alt Fire - Zip Rockets
5,Tediore,Pistol,80,Underbarrel,TED_PS.part_underbarrel_01_drone,Alt Fire - Attack Drone
5,Tediore,Pistol,81,Underbarrel,TED_PS.part_underbarrel_04_atlas,Atlas Tracker Darts
5,Tediore,Pistol,82,Foregrip,TED_PS.part_foregrip_02,+Fire Rate
5,Tediore,Pistol,83,Grip,TED_PS.part_grip_05a_ted_legs_mirv,"Tediore reload modifier: Legs, no stat changes"
5,Tediore,Pistol,84,Manufacturer Part,TED_PS.part_mag_torgue_normal_Inscriber,Inscriber-Torgue Impact Gyrojets
5,Tediore,Pistol,85,Barrel,TED_PS.part_barrel_02_Inscriber,"Inscriber, 2342 Damage, 73% Acc, 2.5/s FR"
11,Tediore,Shotgun,2,Body,TED_SG.part_body,"No stat changes, always present"
11,Tediore,Shotgun,3,Body Accessory,TED_SG.part_body_a,No Stat Changes
11,Tediore,Shotgun,4,Body Accessory,TED_SG.part_body_b,+Ammo
11,Tediore,Shotgun,5,Body Accessory,TED_SG.part_body_c,+Accuracy
11,Tediore,Shotgun,6,Body Accessory,TED_SG.part_body_d,No Stat Changes
11,Tediore,Shotgun,7,Barrel,TED_SG.part_barrel_01,"EZ-Blast, 460 x 8 Damage, 61% Acc, 1.3/s FR"
11,Tediore,Shotgun,8,Barrel,TED_SG.part_barrel_02,"Omnibore, 322 x 10 Damage, 56% Acc, 1.5/s FR"
11,Tediore,Shotgun,9,Manufacturer Part,TED_SG.part_barrel_licensed_ted_shooting,"Tediore Shooting, no stat changes"
11,Tediore,Shotgun,10,Manufacturer Part,TED_SG.part_barrel_licensed_ted_mirv,"Tediore MIRV, no stat changes"
11,Tediore,Shotgun,11,Manufacturer Part,TED_SG.part_barrel_licensed_ted_combo,"Tediore Combo, no stat changes"
11,Tediore,Shotgun,12,Manufacturer Part,TED_SG.part_barrel_licensed_ted_replicator,"Tediore Replicator, no stat changes"
11,Tediore,Shotgun,13,Manufacturer Part,TED_SG.part_multi_ted_shooting,No Stat Changes
11,Tediore,Shotgun,14,Manufacturer Part,TED_SG.part_multi_ted_mirv,No Stat Changes
11,Tediore,Shotgun,15,Manufacturer Part,TED_SG.part_multi_ted_combo,No Stat Changes
11,Tediore,Shotgun,16,Manufacturer Part,TED_SG.part_multi_ted_replicator,No Stat Changes
11,Tediore,Shotgun,17,Manufacturer Part,TED_SG.part_shield_default,Hyperion Shield
11,Tediore,Shotgun,18,Manufacturer Part,TED_SG.part_shield_ricochet,Hyperion Ricochet Shield
11,Tediore,Shotgun,19,Manufacturer Part,TED_SG.part_shield_ammo,Hyperion Absorb Shield
11,Tediore,Shotgun,20,Manufacturer Part,TED_SG.part_shield_amp,Hyperion Amp Shield
11,Tediore,Shotgun,21,Magazine,TED_SG.part_mag_05_borg,"2.6s Reload, +Fire Rate, 13 Shots, Ripper Mag"
11,Tediore,Shotgun,22,Magazine,TED_SG.part_mag_04_cov,"3.0s Reload, +Damage, -Acc, 9 Shots, CoV Mag"
11,Tediore,Shotgun,23,Magazine,TED_SG.part_mag_01,"2.0s Reload, +Damage, 9 Shots"
11,Tediore,Shotgun,24,Magazine,TED_SG.part_mag_02,"2.0s Reload, -Damage, 11 Shots"
11,Tediore,Shotgun,25,Magazine,TED_SG.part_mag_03_tor,"2.0s Reload, +Damage, -Fire Rate, 7 Shots, Torgue"
11,Tediore,Shotgun,26,Manufacturer Part,TED_SG.part_mag_torgue_normal,Torgue Impact Gyrojets
11,Tediore,Shotgun,27,Manufacturer Part,TED_SG.part_mag_torgue_sticky,Torgue Sticky Gyrojets
11,Tediore,Shotgun,28,Scope,TED_SG.part_scope_ironsight,ADS
11,Tediore,Shotgun,29,Scope,TED_SG.part_scope_01_lens_01,ADS +++Zoom
11,Tediore,Shotgun,30,Scope,TED_SG.part_scope_01_lens_02,ADS ++Zoom
11,Tediore,Shotgun,31,Scope,TED_SG.part_scope_02_lens_01,ADS +Zoom
11,Tediore,Shotgun,32,Scope,TED_SG.part_scope_02_lens_02,ADS ++Zoom
11,Tediore,Shotgun,33,Scope Accessory,TED_SG.part_scope_acc_s01_l01_a,+Damage
11,Tediore,Shotgun,34,Scope Accessory,TED_SG.part_scope_acc_s01_l01_b,-Reload Speed
11,Tediore,Shotgun,35,Scope Accessory,TED_SG.part_scope_acc_s02_l01_a,No Stat Changes
11,Tediore,Shotgun,36,Scope Accessory,TED_SG.part_scope_acc_s02_l01_b,+Crit Damage
11,Tediore,Shotgun,37,Scope Accessory,TED_SG.part_scope_acc_s01_l02_a,+Damage
11,Tediore,Shotgun,38,Scope Accessory,TED_SG.part_scope_acc_s01_l02_b,-Reload Speed
11,Tediore,Shotgun,39,Scope Accessory,TED_SG.part_scope_acc_s02_l02_a,No Stat Changes
11,Tediore,Shotgun,40,Scope Accessory,TED_SG.part_scope_acc_s02_l02_b,+Crit Damage
11,Tediore,Shotgun,41,Grip,TED_SG.part_grip_05a_ted_legs,"Tediore reload modifier: Legs, no stat changes"
11,Tediore,Shotgun,42,Grip,TED_SG.part_grip_05c_ted_jav,"Tediore reload modifier: Javelin, no stat changes"
11,Tediore,Shotgun,43,Grip,TED_SG.part_grip_05b_ted_homing,"Tediore reload modifier: Homing, no stat changes"
11,Tediore,Shotgun,44,Grip,TED_SG.part_grip_04_hyp,"Hyperion Grip, -Acc, Acc increases with continuous fire"
11,Tediore,Shotgun,45,Grip,TED_SG.part_grip_01,+Damage
11,Tediore,Shotgun,46,Grip,TED_SG.part_grip_02,+Fire Rate
11,Tediore,Shotgun,47,Grip,TED_SG.part_grip_03,+Ammo
11,Tediore,Shotgun,48,Underbarrel,TED_SG.part_underbarrel_04_atlas,Atlas Tracker Darts
11,Tediore,Shotgun,49,Underbarrel,TED_SG.part_underbarrel_04_atlas_ball,Atlas Tracker Grenades
11,Tediore,Shotgun,50,Underbarrel,TED_SG.part_underbarrel_03_deployable_shield,Alt Fire - Deployable Barrier
11,Tediore,Shotgun,51,Underbarrel,TED_SG.part_underbarrel_02_stickymine,Alt Fire - Proximity Mines
11,Tediore,Shotgun,52,Foregrip,TED_SG.part_foregrip_01,+Damage
11,Tediore,Shotgun,53,Foregrip,TED_SG.part_foregrip_03,+Accuracy
11,Tediore,Shotgun,54,Foregrip,TED_SG.part_foregrip_02,+Fire Rate
11,Tediore,Shotgun,55,Underbarrel,TED_SG.part_underbarrel_05_ammoswitcher,"Underbarrel switch, no effects"
11,Tediore,Shotgun,56,Underbarrel,TED_SG.part_underbarrel_06_malswitch,"Underbarrel switch, no effects"
11,Tediore,Shotgun,57,Underbarrel,TED_SG.part_underbarrel_01_autoturret,Alt Fire - Digital Backup
11,Tediore,Shotgun,58,Manufacturer Part,TED_SG.part_secondary_ammo_sm,Daedalus SMG Ammo
11,Tediore,Shotgun,59,Manufacturer Part,TED_SG.part_secondary_ammo_ps,Daedalus Pistol Ammo
11,Tediore,Shotgun,60,Manufacturer Part,TED_SG.part_secondary_ammo_ar,Daedalus AR Ammo
11,Tediore,Shotgun,61,Manufacturer Part,TED_SG.part_secondary_ammo_sr,Daedalus SR Ammo
11,Tediore,Shotgun,62,Barrel Accessory,TED_SG.part_barrel_01_a,+Damage
11,Tediore,Shotgun,63,Barrel Accessory,TED_SG.part_barrel_01_b,+Ammo
